Date,Open,High,Low,Close,Volume,Open Interest
1/15/2021 0:00,1188.84,1197.74,1188.84,1194.2,7.46E+08,0
1/18/2021 0:00,1198.79,1200.85,1190.33,1191.94,7.12E+08,0
1/19/2021 0:00,1189.91,1189.91,1117.17,1131,9.23E+08,0
1/20/2021 0:00,1136.5,1142.48,1098.05,1134.68,8.03E+08,0
1/21/2021 0:00,1146.86,1164.21,1132.66,1164.21,6.66E+08,0
1/22/2021 0:00,1166.77,1175.72,1161.43,1166.78,7.16E+08,0
1/25/2021 0:00,1164.2,1172.18,1162.8,1166.05,6.66E+08,0
1/26/2021 0:00,1164.97,1164.97,1121.03,1136.12,7.43E+08,0
1/27/2021 0:00,1122.41,1132.99,1088.86,1097.17,7.45E+08,0
1/28/2021 0:00,1041.71,1052.16,1022.77,1023.94,6.99E+08,0
1/29/2021 0:00,998.33,1076.11,998.33,1056.61,7.44E+08,0
2/1/2021 0:00,1062.13,1074.52,1035.51,1035.51,5.88E+08,0
2/2/2021 0:00,1036.95,1075.53,1029.36,1075.53,5.55E+08,0
2/3/2021 0:00,1084.87,1113.24,1082.95,1111.29,7.03E+08,0
2/4/2021 0:00,1112.97,1117.88,1098.85,1112.19,4.71E+08,0
2/5/2021 0:00,1114.79,1126.91,1112.19,1126.91,4.59E+08,0
2/8/2021 0:00,1127.06,1127.06,1075.1,1083.18,6.35E+08,0
2/9/2021 0:00,1090.88,1114.93,1078.98,1114.93,4.90E+08,0
2/17/2021 0:00,1127.46,1155.78,1127.46,1155.78,5.11E+08,0
2/18/2021 0:00,1157.1,1174.38,1148.66,1174.38,5.85E+08,0
2/19/2021 0:00,1160.65,1178.18,1157.6,1173.5,5.48E+08,0
2/22/2021 0:00,1173.57,1182.67,1169.12,1175.04,5.71E+08,0
2/23/2021 0:00,1174.57,1184.32,1168.32,1177.64,5.72E+08,0
2/24/2021 0:00,1184.32,1185.58,1154.36,1162.01,5.73E+08,0
2/25/2021 0:00,1169.97,1169.97,1155.74,1165.43,4.93E+08,0
2/26/2021 0:00,1148.88,1169.28,1148.88,1168.47,5.28E+08,0
3/1/2021 0:00,1176.93,1186.82,1174.45,1186.17,5.93E+08,0
3/2/2021 0:00,1196.16,1196.16,1181.99,1186.61,5.33E+08,0
3/3/2021 0:00,1184.73,1189.18,1180.25,1186.95,5.85E+08,0
3/4/2021 0:00,1191.78,1191.9,1159.48,1168.52,6.30E+08,0
3/5/2021 0:00,1164.19,1169.56,1155.6,1168.69,5.68E+08,0
3/8/2021 0:00,1180.33,1181.25,1164.02,1168.27,6.27E+08,0
3/9/2021 0:00,1160.96,1166.42,1150.94,1161.97,6.13E+08,0
3/10/2021 0:00,1163.86,1170.59,1154.89,1170.08,5.69E+08,0
3/11/2021 0:00,1180.31,1183.73,1176.49,1181.73,5.86E+08,0
3/12/2021 0:00,1185.21,1186.52,1178.14,1181.56,5.96E+08,0
3/15/2021 0:00,1183.89,1186.06,1178.8,1184.56,6.35E+08,0
3/16/2021 0:00,1184.91,1184.91,1171.76,1179.9,6.30E+08,0
3/17/2021 0:00,1178.64,1186.09,1176.26,1186.09,6.50E+08,0
3/18/2021 0:00,1196.6,1200.94,1191.94,1200.94,5.70E+08,0
3/19/2021 0:00,1195.47,1199.67,1191.96,1194.05,6.01E+08,0
3/22/2021 0:00,1200.05,1200.21,1189.31,1194.43,6.27E+08,0
3/23/2021 0:00,1190.28,1191.47,1177.1,1183.45,6.44E+08,0
3/24/2021 0:00,1169.42,1174.2,1154.22,1161.81,6.50E+08,0
3/25/2021 0:00,1164.41,1170.76,1154.44,1163.1,6.14E+08,0
3/26/2021 0:00,1162.71,1165.76,1137.9,1162.21,6.31E+08,0
3/29/2021 0:00,1169.65,1175.77,1165.78,1175.68,5.93E+08,0
3/30/2021 0:00,1179.64,1187.29,1172.85,1186.36,7.08E+08,0
3/31/2021 0:00,1187.44,1196.45,1186.4,1191.44,6.71E+08,0
4/1/2021 0:00,1194.59,1217.26,1192.83,1216.1,6.37E+08,0
4/2/2021 0:00,1225.76,1228.29,1221.07,1224.45,6.09E+08,0
4/5/2021 0:00,1245.28,1245.28,1228.18,1236.05,6.35E+08,0
4/6/2021 0:00,1233.37,1244.63,1231.14,1239.96,6.56E+08,0
4/7/2021 0:00,1237.39,1242.38,1232.52,1242.38,6.76E+08,0
4/8/2021 0:00,1246.4,1246.4,1232.26,1234.89,6.34E+08,0
4/9/2021 0:00,1231.51,1234.98,1227.6,1231.66,6.56E+08,0
4/12/2021 0:00,1236.79,1252.45,1232.35,1252.45,8.58E+08,0
4/13/2021 0:00,1262.44,1268.02,1247.66,1248.33,9.78E+08,0
4/14/2021 0:00,1240.9,1255.87,1233.01,1255.87,8.14E+08,0
4/15/2021 0:00,1262.25,1265.87,1247.25,1247.25,7.71E+08,0
4/16/2021 0:00,1245.06,1254.61,1227.14,1238.71,9.49E+08,0
4/19/2021 0:00,1243.58,1260.58,1233.77,1260.58,7.73E+08,0
4/20/2021 0:00,1267.74,1286.32,1261.28,1268.28,7.98E+08,0
4/22/2021 0:00,1264.31,1271.98,1227.82,1227.82,7.32E+08,0
4/23/2021 0:00,1227.18,1248.53,1216.15,1248.53,6.84E+08,0
4/26/2021 0:00,1251.25,1251.25,1214.14,1215.77,6.85E+08,0
4/27/2021 0:00,1213.84,1220.96,1204.14,1219.75,5.45E+08,0
4/28/2021 0:00,1220.26,1230.91,1217.49,1229.55,5.89E+08,0
4/29/2021 0:00,1234.91,1239.39,1231.25,1239.39,6.14E+08,0
5/4/2021 0:00,1222.08,1242.8,1212.56,1242.2,7.15E+08,0
5/5/2021 0:00,1244.69,1265.93,1244.69,1256.43,6.85E+08,0
5/6/2021 0:00,1255.42,1261.49,1246.64,1250.57,6.72E+08,0
5/7/2021 0:00,1245.48,1250.5,1231.92,1241.81,7.45E+08,0
5/10/2021 0:00,1239.96,1259.58,1236.85,1259.58,7.32E+08,0
5/11/2021 0:00,1265.11,1272.55,1256.04,1256.04,7.10E+08,0
5/12/2021 0:00,1251.97,1269.09,1249.18,1269.09,6.64E+08,0
5/13/2021 0:00,1262.98,1273.49,1261.99,1261.99,6.80E+08,0
5/14/2021 0:00,1266.43,1271.45,1259.97,1266.36,6.79E+08,0
5/17/2021 0:00,1272.55,1277.83,1258.5,1258.7,7.09E+08,0
5/18/2021 0:00,1259.57,1262.22,1249.02,1252.68,6.62E+08,0
5/19/2021 0:00,1254.78,1262.71,1250.58,1262.49,6.57E+08,0
5/20/2021 0:00,1264.62,1278.22,1255.78,1278.22,7.14E+08,0
5/21/2021 0:00,1272.84,1289.03,1268.46,1283.93,6.64E+08,0
5/24/2021 0:00,1287.5,1299.83,1287.36,1297.98,6.71E+08,0
5/25/2021 0:00,1299.19,1308.58,1297.23,1308.58,6.39E+08,0
5/26/2021 0:00,1308.04,1317.3,1304.68,1316.7,6.76E+08,0
5/27/2021 0:00,1318.42,1319.67,1299.99,1303.57,6.85E+08,0
5/28/2021 0:00,1307.79,1323.09,1300.06,1320.46,7.22E+08,0
5/31/2021 0:00,1326.65,1328.05,1307.56,1328.05,7.03E+08,0
6/1/2021 0:00,1329.47,1346.34,1328.84,1337.78,6.18E+08,0
6/2/2021 0:00,1337.78,1344.98,1330.82,1340.78,7.60E+08,0
6/3/2021 0:00,1345.21,1366,1345.21,1364.28,8.59E+08,0
6/4/2021 0:00,1367.06,1374.05,1360.42,1374.05,8.91E+08,0
6/7/2021 0:00,1374.59,1375.74,1347.21,1358.78,8.43E+08,0
6/8/2021 0:00,1355.36,1364.48,1318.11,1319.88,8.79E+08,0
6/9/2021 0:00,1323.52,1339.14,1312.08,1332.9,7.75E+08,0
6/10/2021 0:00,1332.9,1336.71,1317.49,1323.58,6.78E+08,0
6/11/2021 0:00,1326.79,1352.47,1322.08,1351.74,7.08E+08,0
6/14/2021 0:00,1352.73,1368.53,1352.73,1361.72,7.19E+08,0
6/15/2021 0:00,1361.58,1372.72,1356.59,1367.36,7.09E+08,0
6/16/2021 0:00,1363.85,1370.14,1350.73,1356.52,7.44E+08,0
6/17/2021 0:00,1341.06,1364.55,1337.49,1359.92,7.14E+08,0
6/18/2021 0:00,1366.19,1377.77,1363.52,1377.77,7.54E+08,0
6/21/2021 0:00,1373.59,1381.74,1367.85,1372.63,7.34E+08,0
6/22/2021 0:00,1380.84,1385.98,1375,1379.97,6.98E+08,0
6/23/2021 0:00,1383.15,1388.33,1372.06,1376.87,6.48E+08,0
6/24/2021 0:00,1376.87,1384.71,1372.99,1379.72,5.40E+08,0
6/25/2021 0:00,1382.11,1390.12,1372.8,1390.12,5.22E+08,0
6/28/2021 0:00,1397.96,1406.02,1390.56,1405.81,6.57E+08,0
6/29/2021 0:00,1408.34,1416.34,1406.87,1410.04,6.18E+08,0
6/30/2021 0:00,1410.83,1419.61,1408.18,1408.55,5.41E+08,0
7/1/2021 0:00,1412.15,1417.27,1402.18,1417.08,7.05E+08,0
7/2/2021 0:00,1422.89,1424.28,1415.82,1420.27,7.07E+08,0
7/5/2021 0:00,1421.52,1421.52,1394.12,1411.13,8.17E+08,0
7/6/2021 0:00,1412.93,1418.99,1354.79,1354.79,8.03E+08,0
7/7/2021 0:00,1361.76,1388.55,1334.58,1388.55,7.85E+08,0
7/8/2021 0:00,1381.11,1385.75,1363.92,1374.68,5.52E+08,0
7/9/2021 0:00,1365.28,1373.51,1335.9,1347.14,7.60E+08,0
7/12/2021 0:00,1338.11,1340.65,1270.06,1296.3,9.62E+08,0
7/13/2021 0:00,1305.36,1307.73,1278.3,1297.54,5.40E+08,0
7/14/2021 0:00,1297.41,1305.37,1264.68,1279.91,5.93E+08,0
7/15/2021 0:00,1270.77,1299.18,1270.77,1293.92,4.40E+08,0
7/16/2021 0:00,1298.38,1304.37,1296.06,1299.31,4.65E+08,0
7/19/2021 0:00,1269.06,1276.55,1237.79,1243.51,7.31E+08,0
7/20/2021 0:00,1245.96,1273.29,1225.52,1273.29,5.39E+08,0
7/21/2021 0:00,1277.27,1284.33,1266.71,1270.79,3.95E+08,0
7/22/2021 0:00,1270.7,1294.16,1266.54,1293.67,4.93E+08,0
7/23/2021 0:00,1288.83,1295.63,1268.83,1268.83,5.51E+08,0
7/26/2021 0:00,1262.74,1277.33,1254.57,1272.71,4.60E+08,0
7/27/2021 0:00,1283.67,1288.35,1276.53,1276.93,5.20E+08,0
7/28/2021 0:00,1273.48,1281.17,1271.78,1277.07,3.62E+08,0
7/29/2021 0:00,1286.33,1293.6,1282.88,1293.6,4.46E+08,0
7/30/2021 0:00,1298.01,1311.97,1296.95,1310.05,6.32E+08,0
8/2/2021 0:00,1310.05,1322.35,1304.49,1314.22,5.92E+08,0
8/3/2021 0:00,1314.22,1332.44,1315.57,1332.44,6.22E+08,0
8/4/2021 0:00,1337.72,1340.76,1328.4,1334.74,6.28E+08,0
8/5/2021 0:00,1331.14,1346.62,1326.8,1345.55,5.96E+08,0
8/6/2021 0:00,1345.55,1351.85,1341.45,1341.45,6.88E+08,0
8/9/2021 0:00,1337.78,1361.12,1334.69,1359.86,6.38E+08,0
8/10/2021 0:00,1367.99,1370.35,1358.12,1362.43,6.81E+08,0
8/11/2021 0:00,1365.05,1374.03,1357.79,1357.79,7.73E+08,0
8/12/2021 0:00,1356.27,1365.01,1353.05,1353.05,7.18E+08,0
8/13/2021 0:00,1352.56,1357.41,1336.74,1357.05,7.19E+08,0
8/16/2021 0:00,1364.1,1372.33,1361.75,1370.96,8.00E+08,0
8/17/2021 0:00,1377.7,1379.7,1359.11,1363.09,7.34E+08,0
8/18/2021 0:00,1361.24,1370.5,1355.83,1360.94,6.43E+08,0
8/19/2021 0:00,1360.61,1374.85,1352.94,1374.85,6.55E+08,0
8/20/2021 0:00,1367.86,1369.39,1317.52,1329.43,1.17E+09,0
8/23/2021 0:00,1322.71,1327.04,1298.86,1298.86,7.69E+08,0
8/24/2021 0:00,1302.9,1307.56,1289.16,1298.74,6.50E+08,0
8/25/2021 0:00,1300.74,1310.16,1291.7,1309.55,4.84E+08,0
8/26/2021 0:00,1313.36,1316.26,1295.77,1301.12,4.99E+08,0
8/27/2021 0:00,1293.98,1313.2,1285.16,1313.2,6.60E+08,0
8/30/2021 0:00,1323.39,1329.62,1318.76,1328.14,6.45E+08,0
8/31/2021 0:00,1332.61,1336.14,1325.69,1331.47,7.14E+08,0
9/1/2021 0:00,1328.78,1338.02,1328.13,1334.65,6.87E+08,0
9/6/2021 0:00,1340.71,1348.36,1339.8,1346.39,9.11E+08,0
9/7/2021 0:00,1349.13,1353.66,1340.32,1341.9,8.51E+08,0
9/8/2021 0:00,1343.92,1344.49,1328.35,1333.61,5.97E+08,0
9/9/2021 0:00,1333.62,1345.59,1332.67,1343.98,6.01E+08,0
9/10/2021 0:00,1348.74,1350.43,1345.07,1345.31,5.60E+08,0
9/13/2021 0:00,1348.07,1350.69,1340.5,1341.43,7.46E+08,0
9/14/2021 0:00,1343.38,1349.13,1336.84,1339.7,6.94E+08,0
9/15/2021 0:00,1338.11,1347.7,1334.97,1345.83,6.47E+08,0
9/16/2021 0:00,1351.85,1353.12,1341.23,1345.87,5.72E+08,0
9/17/2021 0:00,1347.66,1356.45,1347.13,1352.64,8.15E+08,0
9/20/2021 0:00,1361.12,1365.92,1349.18,1350.48,8.55E+08,0
9/21/2021 0:00,1335.96,1346.32,1324.82,1339.84,8.20E+08,0
9/22/2021 0:00,1343.89,1350.71,1336.63,1350.68,7.30E+08,0
9/23/2021 0:00,1357.65,1361.09,1350.43,1352.76,9.63E+08,0
9/24/2021 0:00,1354.84,1356.97,1348.07,1351.17,6.33E+08,0
9/27/2021 0:00,1353.39,1354.38,1324.99,1324.99,7.24E+08,0
9/28/2021 0:00,1319.53,1341.81,1316.41,1339.31,5.86E+08,0
9/29/2021 0:00,1338.8,1340.9,1328.17,1339.21,5.64E+08,0
9/30/2021 0:00,1341.83,1348.89,1341.15,1342.06,4.38E+08,0
10/1/2021 0:00,1342.06,1344.06,1332.97,1334.89,6.96E+08,0
10/4/2021 0:00,1337.74,1347.49,1333.53,1339.54,7.14E+08,0
10/5/2021 0:00,1345.43,1354.63,1343.48,1354.63,5.78E+08,0
10/6/2021 0:00,1359.63,1362.82,1355,1362.82,5.96E+08,0
10/7/2021 0:00,1365.54,1367.64,1360.57,1365.99,6.61E+08,0
10/8/2021 0:00,1369.14,1373.18,1365.93,1372.73,6.06E+08,0
10/11/2021 0:00,1377.53,1394.64,1377.3,1394.09,7.23E+08,0
10/12/2021 0:00,1398.03,1400.78,1389.43,1394.8,7.11E+08,0
10/13/2021 0:00,1398.21,1400.67,1389.61,1391.91,6.09E+08,0
10/14/2021 0:00,1392.88,1398.67,1388.89,1391.85,6.92E+08,0
10/15/2021 0:00,1395.81,1399.03,1388,1392.7,7.46E+08,0
10/18/2021 0:00,1395.57,1402.63,1390.88,1395.53,7.66E+08,0
10/19/2021 0:00,1396.07,1399.66,1388.95,1395.33,6.16E+08,0
10/20/2021 0:00,1398.45,1401.76,1376.15,1393.8,8.20E+08,0
10/21/2021 0:00,1397.59,1398.45,1384.77,1384.77,6.83E+08,0
10/22/2021 0:00,1388.66,1393.7,1385.53,1389.24,7.48E+08,0
10/25/2021 0:00,1395.45,1395.72,1385.4,1385.4,8.75E+08,0
10/26/2021 0:00,1384.12,1393.03,1377.56,1391.63,7.06E+08,0
10/27/2021 0:00,1397.51,1423.02,1395.83,1423.02,8.67E+08,0
10/28/2021 0:00,1427.89,1440.64,1420.42,1438.01,8.31E+08,0
10/29/2021 0:00,1439.27,1447.62,1432.19,1444.27,9.47E+08,0
11/1/2021 0:00,1449.32,1451.81,1435.57,1438.97,1.12E+09,0
11/2/2021 0:00,1439.61,1452.46,1438.83,1452.46,9.74E+08,0
11/3/2021 0:00,1459.05,1463.63,1440.67,1444.3,1.48E+09,0
11/4/2021 0:00,1442.89,1451.98,1435.84,1448.34,8.92E+08,0
11/5/2021 0:00,1450.53,1459.93,1444.51,1456.51,8.44E+08,0
11/8/2021 0:00,1461.61,1470.49,1456.9,1467.57,1.08E+09,0
11/9/2021 0:00,1469.94,1474.2,1457.57,1461.5,1.00E+09,0
11/10/2021 0:00,1461.5,1470.19,1457.98,1465.02,9.86E+08,0
11/11/2021 0:00,1469.22,1472.89,1449.18,1462.35,1.25E+09,0
11/12/2021 0:00,1464.2,1474.98,1453.22,1473.37,9.10E+08,0
11/15/2021 0:00,1481.75,1481.96,1466.01,1476.57,1.15E+09,0
11/16/2021 0:00,1472.83,1476.97,1459.08,1466.45,1.16E+09,0
11/17/2021 0:00,1467.08,1477.04,1464.78,1475.85,8.53E+08,0
11/18/2021 0:00,1479.39,1482.87,1469.83,1469.83,1.09E+09,0
11/19/2021 0:00,1474.11,1481.53,1434.69,1452.35,1.49E+09,0
11/22/2021 0:00,1452.3,1466.46,1442.85,1447.25,1.21E+09,0
11/23/2021 0:00,1442.66,1463.63,1438.41,1463.63,8.42E+08,0
11/24/2021 0:00,1470.66,1491.05,1467.29,1488.87,1.11E+09,0
11/25/2021 0:00,1496.41,1505.36,1490.32,1500.81,9.53E+08,0
11/26/2021 0:00,1506.01,1511.68,1488.83,1493.03,1.01E+09,0
11/29/2021 0:00,1464.83,1488.93,1464.83,1484.84,1.00E+09,0
11/30/2021 0:00,1500.24,1503.09,1471.57,1478.44,1.05E+09,0
12/1/2021 0:00,1477.85,1487.68,1471.3,1485.19,8.39E+08,0
12/2/2021 0:00,1489.12,1493.84,1482.05,1482.05,7.47E+08,0
12/3/2021 0:00,1489.57,1491.2,1443.32,1443.32,1.03E+09,0
12/6/2021 0:00,1446.28,1452.55,1400.87,1413.58,1.01E+09,0
12/7/2021 0:00,1426.88,1446.77,1421.6,1446.77,6.93E+08,0
12/8/2021 0:00,1451.94,1460.28,1447.88,1452.87,7.33E+08,0
12/9/2021 0:00,1447.59,1467.98,1446.88,1467.98,6.33E+08,0
12/10/2021 0:00,1469.83,1475.85,1461.78,1463.54,7.82E+08,0
12/13/2021 0:00,1471.96,1481.7,1470.08,1476.21,8.17E+08,0
12/14/2021 0:00,1476.82,1485.14,1469.21,1476.02,9.16E+08,0
12/15/2021 0:00,1476.5,1481.67,1468.21,1475.5,8.68E+08,0
12/16/2021 0:00,1481.85,1482.32,1468.95,1476.61,8.91E+08,0
12/17/2021 0:00,1481.76,1487.73,1479.79,1479.79,1.07E+09,0
12/20/2021 0:00,1483.85,1483.85,1468.88,1477.33,9.08E+08,0
12/21/2021 0:00,1474.87,1486.09,1472.43,1478.74,8.68E+08,0
12/22/2021 0:00,1484.9,1489.24,1471.84,1477.67,1.04E+09,0
12/23/2021 0:00,1479.46,1481.21,1447.14,1456.96,1.33E+09,0
12/24/2021 0:00,1463.1,1478.8,1456.32,1477.03,8.56E+08,0
12/27/2021 0:00,1483.64,1490.12,1469.91,1488.88,7.17E+08,0
12/28/2021 0:00,1494.9,1499.77,1483.97,1494.39,9.34E+08,0
12/29/2021 0:00,1497.86,1498.91,1485.82,1485.82,7.94E+08,0
12/30/2021 0:00,1490.96,1493.38,1484.82,1485.97,7.24E+08,0
12/31/2021 0:00,1490.17,1499.07,1489.71,1498.28,8.47E+08,0
1/4/2022 0:00,1508.55,1526.69,1507.19,1525.58,8.40E+08,0
1/5/2022 0:00,1529.06,1535.82,1522.5,1522.5,9.87E+08,0
1/6/2022 0:00,1519.72,1536.24,1518.18,1528.57,1.11E+09,0
1/7/2022 0:00,1534.1,1534.52,1524.96,1528.48,9.52E+08,0
1/10/2022 0:00,1528.74,1535.09,1525.92,1528.58,6.65E+08,0
